reviewText,unixReviewTime,reviewTime,rating,label
"The series has some major flaws as it's a very loosely tied spin off of Dr. Who.  Season 1 uses a lot of sex to keep your eyes glued even during bad episodes.  But the good news is that sex sells, and for every bad episode, there is a good one.  The series gets better as it progresses - basically the acting, writing, and special effects get better.",1394236800,"03 8, 2014",3.0,0
"Wife watched and she said it was okay and was worth watching.  I went to bed,",1411344000,"09 22, 2014",3.0,0
"It was a little slow for me, not much action, but it was okay.",1434412800,"06 16, 2015",3.0,0
My mistake to rent Spanish film with no subtitles. Could not follow it in Spanish.,1513209600,"12 14, 2017",1.0,-1
This movie is OK. I don't watch it very often. I have to be in a rare kind of mood to pop this one in.,1399420800,"05 7, 2014",3.0,0
This one didn't really move me. Somewhat disjointed.,1509753600,"11 4, 2017",2.0,-1
Okay but not real important after BoB!,1427328000,"03 26, 2015",3.0,0
It could of been better but not bad,1472774400,"09 2, 2016",3.0,0
More kid stuff,1420588800,"01 7, 2015",3.0,0
I enjoy this series.  It is a great comedy that I had remembered from PBS years ago.  It was well worth the purchase.  It has given me hours of entertainment.,1361318400,"02 20, 2013",5.0,1
What can I say? It's one of my favorites.,1482278400,"12 21, 2016",5.0,1
"The actual movie is off, the words don't match up to the mouth movements but other than that its cute",1426809600,"03 20, 2015",3.0,0
OK,1444176000,"10 7, 2015",3.0,0
It deals with family relationships and how important they are,1418428800,"12 13, 2014",5.0,1
Unbelievably stellar moive.  Of course it would be with all of those quality actors!  I'm going to watch it again this weekend as it makes me happy.,1438214400,"07 30, 2015",5.0,1
Sucked,1409961600,"09 6, 2014",1.0,-1
"I was very disappointed in this film. The preview I watched literally showed all the good parts! Patrick Stewart was the big draw to this movie. He is in the movie, but not near as much as the preview led me to believe. The movie is extremely slow starting! Within  the first 10 minutes, I knew I had made a mistake renting this movie. I would not suggest buying this and would warn you from paying much on a rental. Still love Patrick Stewart, but hope he doesn't keep getting used like this.",1468886400,"07 19, 2016",2.0,-1
Fantastic Action Thriller,1475539200,"10 4, 2016",5.0,1
Love this movie,1416528000,"11 21, 2014",5.0,1
This is one of the best western movies I've seen.  My grandchildren call it the ladies camping movie.  Robert Taylor is at his best.,1375228800,"07 31, 2013",5.0,1
Movie did have some interesting points but would have been even better if there were more interviews with people in the industry (or formerly in the industry) & more in depth case studies,1364342400,"03 27, 2013",3.0,0
"I love Veronica Lake, she was great in this movie. I saw it years ago on Laser Disk. This Blue Ray restoration was fantastic.",1388102400,"12 27, 2013",5.0,1
excellent product and service,1483833600,"01 8, 2017",5.0,1
A good movie with Sam Elliott in it as well as Katherine Ross.,1464048000,"05 24, 2016",4.0,1
"Since this movie is supposed to be dumb I guess it's kind of dumb for me to say how dumb this movie is.  So I won't.  What I will say is Tom Green isn't half as ""abstract"" or ""surreal"" as he thinks he is.  He's just dumb.",1041811200,"01 6, 2003",1.0,-1
"This dated film is watchable because of the two stars and not much else.  They decide to get a divorce after many years of marriage, which are mostly told through flashbacks.  Much of it was confusing.  I watched it all, and I still didn't know what Burton's ""important"" job was.  Glad it was free through Prime to see.  I don't wanna see it again.",1462924800,"05 11, 2016",3.0,0
This movie sucked!,1446336000,"11 1, 2015",1.0,-1
It was ok.,1475107200,"09 29, 2016",3.0,0
I gotta Believe that Tom Hanks did this Film for a Tax Credit because I can't belief in Good faith he would agree to be in this Mess of a Film.it  ain't funny at all&nothing works at all. I had to turn this mess off.,1107043200,"01 30, 2005",1.0,-1
Fell asleep while watching the trailer.,1506643200,"09 29, 2017",2.0,-1
It was great being able share a movie of my childhood with my children.,1476489600,"10 15, 2016",5.0,1
"Really enjoy and respect these two actors, good guys who've done comedy gold. It seems they forgot to add more comedy to this movie though. Very light, easy story, but I was hoping for more laughs. Pretty tame so don't expect much and you may enjoy it.",1401667200,"06 2, 2014",3.0,0
This is in French with subtitles.  This is fine...if you're expecting it.,1441411200,"09 5, 2015",2.0,-1
Well done. It succeeds.  But it is strange and will leave you scratching your head.,1440201600,"08 22, 2015",2.0,-1
"Simply put- this is the best, affectingly told gay romance films to be released over the past few years. If you walk away from this one and not moved by this impressive debut movie by Michael Akers- you're the Tin Man in ""The Wizard of Oz""- no heart! (heh heh) This movie will win you over on many levels- characters, plot, direction, and cinematography.Do not rate the merits and ""final product"" of this film against bigger budgeted gay-themed films currently available, many of which disappoint with their ""been there; done that"" plots and stereotypes such as ""The Trip"" and ""Friends & Family."" You will be comparing ""apples to oranges"" and miss the message of this simple film. ""Gone..."" successfully shows the honest portryal of two gay men in their growing feelings as a couple in a honest but tasteful manner. In most main-stream ""Hollywood"" gay-theme films, the writers and directors seem more afraid not to offend and dilute the actors' characters and actions so you walk away from the film thinking you saw two ""straight buddies,"" not two gay men in genuine affection for each other. Mr. Akers has taken a much needed ""next step"" in breaking that pattern with this film.I definitely recommend this one for your DVD collection over many other run-of-the-mill gay-themed movies available. It is also fun, entertaining, and informative to watch playing the commentary track with Michael Akers and Matthew Montgomery.",1075852800,"02 4, 2004",5.0,1
It wasn't as good as i thought it would be. Since it was supposed to be the inspiration for Downton Abby I expected it to be much more entertaining than it was.,1360195200,"02 7, 2013",3.0,0
ok.,1419292800,"12 23, 2014",3.0,0
"The movie is not boring and it keeps you entertain but when you go out of the theater, you have the feeling that you have just seen a Disney movie which was made for kids. Why? Because the story is  unbelievable the way Disney movies are. This guy has all these dreams about becoming a rock star and ends up playing with very young kids and finally really looks like a loser.",1080172800,"03 25, 2004",3.0,0
Just another dumb movie promoting evil,1486166400,"02 4, 2017",1.0,-1
Dumb ending,1500595200,"07 21, 2017",2.0,-1
"Energetic cast from Stephen Sommer's 1999 original returns completely intact with the new addition of Brendan Fraser and Rachel Weisz's son. Taking place a few years after the original adventure, this episode finds our heroes taking on the vicious Imhotep (Arnold Vosloo) once again, plus the added threat of the reincarnation of his eternal love Anuksunamun (Patricia Velasquez, whose extended role reveals a shaky and moderately-talented actress). The two groups are racing against time to be present at the reawakening of the centuries-dead Scorpion King (WWF Champ The Rock), who will raise up his army and take over the world with his evil powers. The adventerous scenes are even more plentiful than they were in the original, though thankfully Sommers' direction isn't as heavy-handed as it was the first time around, thanks mostly to much better production design and a lighter score by Alan Silvestri. The film's only drawback is an overemphasis on computer-generated images that after a while start to feel a little awkward. Weisz is even more charming this time around than she was the last time, plus now she can fight like no martial arts champion can.",1001894400,"10 1, 2001",3.0,0
Average.,1485302400,"01 25, 2017",3.0,0
Good mixture of comedy and adventure.,1497916800,"06 20, 2017",3.0,0
Acting? Not bad. Story? BAD. Ending? SUCKS.,1487808000,"02 23, 2017",2.0,-1
Forbidden love is something to fight for.,1419465600,"12 25, 2014",5.0,1
Ok,1461801600,"04 28, 2016",3.0,0
I really liked this movie.  Love any movie that deals with time travel and what if situations.,1454803200,"02 7, 2016",5.0,1
its ok,1481328000,"12 10, 2016",3.0,0
Good movies . They were all talented singers. I love this era,1425513600,"03 5, 2015",5.0,1
Ok nothing special,1464220800,"05 26, 2016",3.0,0
My spouse watched this movie and he said it was great.,1478304000,"11 5, 2016",5.0,1
"It's a fun movie, that has it's moments, but it just didn't click for me. It doesn't help that it starts to lose steam towards the end.But never the less like all of Cronenberg's movie's, it's certainly worth a look.",1355270400,"12 12, 2012",3.0,0
Love it.,1475539200,"10 4, 2016",5.0,1
OK movie.,1427846400,"04 1, 2015",3.0,0
Bad,1428105600,"04 4, 2015",1.0,-1
"It fell flat for me, and I was looking forward to it. Hoping the next one us better.",1502928000,"08 17, 2017",3.0,0
Fantastic Family Movie Year Round,1447113600,"11 10, 2015",5.0,1
Unwatchable. Horrible on every level.,1510185600,"11 9, 2017",1.0,-1
"This movie was an absolute disappointment. The plot could've been funny, but unfortunately the writers only delivered non-stop non-funny raunchy ""jokes."" I was hoping it would get better, but it was like a car accident that you couldn't look away from.",1388534400,"01 1, 2014",1.0,-1
"This movie was bad. The acting of the main male vampire was so lame, he looked like he was trying too hard. The rest of the ""vampire clan"" was ok, with the exception of the main female character IMO she acted well. The parents were also bad. The only reason why I watched this movie was because it is based on a true story. The movie doesn't explain very much at all. I would have liked to know more, like why did they think they were vampires, why did they follow this lame guy around, etc. Do not watch this movie, I suspect reading about the real story would be more interesting.",1066521600,"10 19, 2003",1.0,-1
